PASSENGER_STATUS,PASSENGER_SEAT_ID,PASSENGER_SEAT_REGION,PASSENGER_CLASS,PASSENGER_AGE,PASSENGER_SEX,PASSENGER_EXIT,SEAT_EXIT_AVAILABLE,SEATING_TYPE,SEAT_RESTRAINT_TYPE,SEAT_ORIENTATION,SEAT_EXIT_PROXIMITY,PASSENGER_RELATION,FATALITY_CAUSE,INJURY_CAUSE,FUSELAGE_RUPTURE,FIRE_PRESENCE,CREW_PROXIMITY_OPERATIONAL_COUNT,CREW_OPERATIONAL_PER_REGION,EVENT_DATE,LOCATION,COUNTRY,ACCIDENT_TYPE,LATITUDE,LONGITUDE,AIRCRAFT_DAMAGE,MODEL,AIR_CARRIER,TOTAL_FATALITIES,TOTAL_SERIOUS_INJURIES,TOTAL_MINOR_INJURIES,TOTAL_UNINJURED,WEATHER_CONDITION,BROAD_PHASE_OF_FLIGHT,REPORT_STATUS,SEAT_MODEL,SEAT_WIDTH,SEAT_PITCH,SEAT_PER_CLASS,SEATS_PER_MODEL
survivor,28E,AFT-SBD,economy,,,passenger_door_aft_sbd,0,16G-fire,lapbelt,forward,2.2,,none,unknown,1,0,1,1,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,28F,AFT-SBD,economy,,,passenger_door_aft_sbd,0,16G-fire,lapbelt,forward,2.3,,none,unknown,1,0,1,1,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,29D,AFT-SBD,economy,,,passenger_door_aft_sbd,0,16G-fire,lapbelt,forward,1.1,,none,unknown,1,0,1,1,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
unoccupied,29E,AFT-SBD,economy,,,passenger_door_aft_sbd,0,16G-fire,lapbelt,forward,1.2,,none,unknown,1,0,1,1,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
survivor,29F,AFT-SBD,economy,,,passenger_door_aft_sbd,0,16G-fire,lapbelt,forward,1.3,,none,unknown,1,0,1,1,25/01/09,SCH,NED,Loss of Control,52.3081N, 4.7642E,destroyed,737-800,Turkish Airways,9,27,53,45,CLD,APPROACH,,160,17.2,30.5,126,160
unoccupied,1A,FWD-PRT,business_class,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,1.3,,none,unknown,1,1,21,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,1B,FWD-PRT,business_class,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,1.2,,impact_trauma,fatality,1,1,20,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,1C,FWD-PRT,business_class,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,1.1,,impact_trauma,fatality,1,1,20,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,1D,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,1.1,,impact_trauma,fatality,1,1,20,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,1E,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,1.2,,impact_trauma,fatality,1,1,20,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,1F,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,1.3,,impact_trauma,fatality,1,1,20,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,2A,FWD-PRT,business_class,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,2.3,,impact_trauma,fatality,1,1,20,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,2B,FWD-PRT,business_class,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,2.2,,impact_trauma,fatality,1,1,19,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,2C,FWD-PRT,business_class,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,2.1,,impact_trauma,fatality,1,1,19,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,2D,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,2.1,,impact_trauma,fatality,1,1,19,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,2E,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,2.2,,impact_trauma,fatality,1,1,19,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
unoccupied,2F,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,2.3,,none,unknown,1,1,19,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,3A,FWD-PRT,business_class,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,3.3,,impact_trauma,fatality,1,1,19,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
unoccupied,3B,FWD-PRT,business_class,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,3.2,,none,unknown,1,1,18,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,3C,FWD-PRT,business_class,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,3.1,,impact_trauma,fatality,1,1,18,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,3D,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,3.1,,impact_trauma,fatality,1,1,18,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
unoccupied,3E,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,3.2,,none,unknown,1,1,18,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,3F,FWD-SBD,business_class,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,3.3,,impact_trauma,fatality,1,1,18,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,21,37,12,124
fatality,4A,FWD-PRT,economy,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,4.3,,impact_trauma,fatality,1,1,18,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,4B,FWD-PRT,economy,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,4.2,,none,unknown,1,1,17,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,4C,FWD-PRT,economy,,,passenger_door_front_prt,0,16G-nonfire,lapbelt,forward,4.1,,impact_trauma,fatality,1,1,17,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,4D,FWD-SBD,economy,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,4.1,,impact_trauma,fatality,1,1,17,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,4E,FWD-SBD,economy,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,4.2,parent,impact_trauma,fatality,1,1,17,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,4E,FWD-SBD,economy,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,4.2,child,none,unknown,1,1,17,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,4F,FWD-SBD,economy,,,service_door_front_sbd,0,16G-nonfire,lapbelt,forward,4.3,child,impact_trauma,fatality,1,1,17,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,5A,FWD-PRT,economy,,,wing_emergency_prt,0,16G-nonfire,lapbelt,forward,5.3,,impact_trauma,fatality,1,1,16,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,5B,FWD-PRT,economy,,,wing_emergency_prt,0,16G-nonfire,lapbelt,forward,5.2,,impact_trauma,fatality,1,1,16,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,5C,FWD-PRT,economy,,,wing_emergency_prt,0,16G-nonfire,lapbelt,forward,5.1,,impact_and_fire,fatality,1,1,16,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,5D,FWD-SBD,economy,,,wing_emergency_sbd,0,16G-nonfire,lapbelt,forward,5.1,,impact_and_fire,fatality,1,1,16,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,5E,FWD-SBD,economy,,,wing_emergency_sbd,0,16G-nonfire,lapbelt,forward,5.2,,impact_and_fire,fatality,1,1,16,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,5F,FWD-SBD,economy,,,wing_emergency_sbd,0,16G-nonfire,lapbelt,forward,5.3,parent,none,unknown,1,1,16,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,5F,FWD-SBD,economy,,,wing_emergency_sbd,0,16G-nonfire,lapbelt,forward,5.3,child,none,unknown,1,1,15,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,6A,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,4.3,,impact_trauma,fatality,0,1,15,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,6B,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,4.2,,impact_trauma,fatality,0,1,15,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,6C,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,4.1,,impact_trauma,fatality,0,1,15,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,6D,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,4.1,,impact_and_fire,fatality,0,1,15,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,6E,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,4.2,,impact_and_fire,fatality,0,1,15,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,6F,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,4.3,,none,unknown,0,1,14,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,7A,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,3.3,,impact_and_fire,fatality,0,1,14,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,7B,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,3.2,,impact_and_fire,fatality,0,1,14,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,7C,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,3.1,,impact_and_fire,fatality,0,1,14,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,7D,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,3.1,,impact_and_fire,fatality,0,1,14,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,7E,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,3.2,,impact_trauma,fatality,0,1,14,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,7F,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,3.3,,impact_trauma,fatality,0,1,13,0,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
fatality,8A,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,2.3,,impact_and_fire,fatality,0,1,13,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,8B,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,2.2,,none,unknown,0,1,13,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,8C,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,2.1,,none,unknown,0,1,13,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,8D,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,2.1,,none,unknown,0,1,13,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,8E,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,2.2,,none,unknown,0,1,13,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,8F,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,2.3,,none,unknown,0,1,12,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,9A,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,1.3,,none,unknown,0,0,12,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,9B,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,1.2,,none,unknown,0,0,12,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,9C,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,1.1,,none,unknown,0,0,12,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,9D,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,1.1,,none,unknown,0,0,12,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,9E,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,1.2,,none,unknown,0,0,12,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,9F,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,1.3,,none,unknown,0,0,11,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,10A,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,1.3,,none,unknown,0,0,11,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,10B,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,1.2,,none,unknown,0,0,11,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,10C,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,1.1,,none,unknown,0,0,11,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,10D,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,1.1,,none,unknown,0,0,11,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,10E,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,1.2,,none,unknown,0,0,11,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,10F,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,1.3,,none,unknown,0,0,10,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,11A,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,2.3,,none,unknown,0,0,10,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,11B,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,2.2,,none,unknown,0,0,10,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,11C,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,2.1,,none,unknown,0,0,10,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,11D,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,2.1,,none,unknown,0,0,10,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,11E,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,2.2,,none,unknown,0,0,10,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,11F,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,2.3,,none,unknown,0,0,9,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,12A,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,3.3,,none,unknown,0,0,9,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,12B,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,3.2,,none,unknown,0,0,9,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,12C,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,3.1,,none,unknown,0,0,9,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,12D,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,3.1,,none,unknown,0,0,9,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,12E,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,3.2,,none,unknown,0,0,9,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,12F,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,3.3,,none,unknown,0,0,8,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,13A,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,4.3,,none,unknown,0,0,8,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,13B,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,4.2,,none,unknown,0,0,8,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,13C,MID-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,4.1,,none,unknown,0,0,8,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,13D,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,4.1,,none,unknown,0,0,8,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,13E,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,4.2,,none,unknown,0,0,8,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,13F,MID-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,4.3,,none,unknown,0,0,7,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,14A,AFT-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,5.3,,none,unknown,0,0,7,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,14B,AFT-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,5.2,,none,unknown,0,0,7,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,14C,AFT-PRT,economy,,,wing_emergency_prt,1,16G-nonfire,lapbelt,forward,5.1,,none,unknown,0,0,7,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
survivor,14D,AFT-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,5.1,,none,unknown,0,0,7,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
unoccupied,14E,AFT-SBD,economy,,,wing_emergency_sbd,1,16G-nonfire,lapbelt,forward,5.2,,none,unknown,0,0,7,2,23/08/05,PCL,PER,Controlled flight into terrain,8.3751S,74.5817E,destroyed,737-200,TANS,40,,,,IMC,APPROACH,,124,17.2,30.5,94,124
